timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-09T11:25:18,codecarbon,bc722d50-3edb-4c40-90e8-c00219f885a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,116.10263690000284,0.0021808710595257468,1.8783992489370354e-05,360.0,26.892206183293574,20.0,0.011496956259998843,0.00039449726004200936,0.0006386875861110942,0.012530141106151948,Spain,ESP,catalonia,,,Windows-10-10.0.26100-SP0,3.10.18,3.0.7,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,2.1181,41.383,31.73318862915039,machine,N,1.0
