timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-07T15:30:06,codecarbon,980ad0c3-b64d-4483-bed6-94ca11784bc7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,105.07193779999945,0.0019826524332361,1.886947623455892e-05,360.0,68.64944101446757,20.0,0.0103888871099996,0.000425263673544,0.0005771300738889,0.0113912808574325,Spain,ESP,catalonia,,,Windows-10-10.0.26100-SP0,3.10.18,3.0.6,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,2.1754,41.4044,31.73318862915039,machine,N,1.0
2025-10-07T15:32:38,codecarbon,b4543c4d-ff95-4e24-94d7-8f483d5b102c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,108.81541640000069,0.002046300763922485,1.8805246826427366e-05,360.0,27.018144528330847,20.0,0.010762870760000078,0.0003961944836219991,0.0005979055344444835,0.011756970778066561,Spain,ESP,catalonia,,,Windows-10-10.0.26100-SP0,3.10.18,3.0.6,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,2.1754,41.4044,31.73318862915039,machine,N,1.0
