timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-07T15:39:28,codecarbon,3fe31a0d-6a4a-412b-aad3-625414218343,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,104.5790285999974,0.0019793200117369128,1.892654806832813e-05,360.0,23.513964849095785,20.0,0.010340865299999858,0.0004568109210040007,0.0005744582905555338,0.011372134511559395,Spain,ESP,catalonia,,,Windows-10-10.0.26100-SP0,3.10.18,3.0.6,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,2.1754,41.4044,31.73318862915039,machine,N,1.0
